order_id,product_id,add_to_cart_order,reordered
1685588,9144,27,0
1685588,36651,28,0
1685588,42513,29,0
1685588,2311,30,0
1685588,36183,31,0
1685588,12847,32,0
1685588,20574,33,0
1685588,35939,34,0
1685588,31717,35,0
1685588,44970,36,0
1695091,26208,1,1
1695091,24906,2,0
1695091,28913,3,0
1695091,29382,4,0
1695091,28842,5,0
1695091,3880,6,0
1695091,45762,7,0
1695091,33709,8,0
1695091,17490,9,0
1695091,44461,10,0
1704142,196,1,1
1704142,41400,2,1
1704749,30597,1,1
1704749,30021,2,0
1704749,29640,3,1
1704749,39277,4,0
1704749,14325,5,0
1704749,34956,6,1
1704749,39190,7,1
1713774,49544,1,0
1713774,15587,2,0
1713774,4595,3,0
1713774,46107,4,0
1713774,43442,5,0
1719501,28156,1,1
1719501,13113,2,1
1719501,1158,3,1
1719501,42265,4,1
1719501,19057,5,1
1719501,42828,6,1
1719501,15399,7,1
1719501,30233,8,1
1719501,13176,9,1
1719501,33787,10,1
1719501,4793,11,1
1719501,13351,12,1
1719501,38558,13,1
1719501,30489,14,1
1719501,26298,15,1
1719501,35108,16,1
1721685,24964,1,1
1721685,27966,2,1
1721685,28535,3,1
1721685,47209,4,1
1721685,24810,5,1
1721685,10518,6,1
1721685,15791,7,1
1721685,20700,8,1
1721685,21903,9,1
1721685,27881,10,1
1721685,30391,11,1
1721685,10749,12,1
1721685,16759,13,1
1721685,44359,14,1
1721685,5876,15,1
1721685,32655,16,1
1721685,44616,17,0
1721685,5015,18,1
1721685,11422,19,1
1732256,24759,1,0
1741182,17157,1,0
1741182,1522,2,1
1741182,37250,3,1
1741182,33748,4,1
1741182,16096,5,1
1741182,29387,6,1
1741182,19701,7,0
1741182,44204,8,0
1741182,38141,9,0
1751465,18441,1,1
1751465,17830,2,1
1751465,22035,3,1
1751465,49086,4,1
1751465,2043,5,1
1751465,24097,6,0
1751609,196,1,1
1756218,36406,1,0
1756218,18880,2,0
1756218,18531,3,0
1756218,12872,4,0
1756218,34126,5,0
1756218,25230,6,0
1756218,22035,7,0
1756218,11777,8,0
1756218,32864,9,0
1761246,47912,1,1
1761246,37067,2,1
1761246,28204,3,1
1761246,4920,4,1
1761246,33489,5,0
1761246,32478,6,1
1761246,10894,7,0
1762230,12914,1,1
1762230,13176,2,1
1762230,31824,3,0
1762230,44661,4,1
1762230,2748,5,1
1762230,27959,6,1
1762230,33000,7,1
1762230,1090,8,0
1762230,7751,9,0
1762230,40396,10,0
1762230,41844,11,0
1762230,21513,12,1
1766238,5258,1,1
1766238,8048,2,1
1766238,9358,3,1
1766238,13176,4,1
1766238,14233,5,0
1767942,32864,1,0
1767942,47672,2,1
1767942,22034,3,0
1767942,12419,4,0
1767942,18168,5,0
1767942,34840,6,0
1767942,32347,7,0
1767942,11096,8,0
1767942,20439,9,0
1767942,22007,10,0
1767942,20319,11,0
1767942,9387,12,0
1767942,23537,13,0
1774827,33624,1,1
1774827,25146,2,1
1774827,33651,3,1
1774827,6075,4,1
1774827,18779,5,1
1774827,12381,6,1
1786420,40516,1,0
1786420,10667,2,0
1786420,14084,3,1
1786420,30391,4,0
1786420,40706,5,0
1786420,17601,6,0
1786420,33718,7,0
1786420,26317,8,0
1786420,27690,9,0
1786420,43324,10,0
1792756,4039,1,1
1792756,19508,2,1
1792756,27509,3,1
1792756,39928,4,0
1792756,32655,5,1
1792756,45747,6,0
1792756,12576,7,0
1792756,1883,8,0
1792756,42508,9,1
1792756,42828,10,1
1792756,5735,11,0
1792756,890,12,0
1792756,7485,13,0
1792756,19049,14,0
1792756,10248,15,0
1792756,40604,16,0
1792756,16185,17,0
1792756,45063,18,0
1802891,33198,1,1
1802891,39657,2,1
1802891,45004,3,1
1802891,19887,4,1
1802891,42224,5,0
1802891,11913,6,0
1809511,17600,1,1
1809511,41950,2,0
1809511,47766,3,1
1809511,31955,4,0
1809511,22935,5,1
1809511,13176,6,1
1809511,40709,7,1
1809511,6104,8,1
1809511,38895,9,1
1816259,46270,1,1
1816259,49621,2,1
1816259,14606,3,1
1816259,1529,4,1
1816259,890,5,1
1816259,18370,6,1
1816259,44477,7,1
1816259,2099,8,1
1816259,24964,9,1
1816259,43945,10,0
1816259,14197,11,0
1816259,13221,12,0
1816259,18413,13,0
1816259,8347,14,0
1816259,12341,15,1
1816259,2528,16,0
1816259,21124,17,0
1816259,39430,18,0
1816259,11286,19,0
1816259,2658,20,1
1816259,25659,21,0
1816259,35094,22,0
1816259,43789,23,0
1816259,31717,24,1
1816259,11520,25,1
1816259,40396,26,1
1816259,1939,27,0
1826678,31066,1,0
1826678,38985,2,1
1826678,49201,3,1
1826678,17630,4,1
1826678,47766,5,1
1826678,49075,6,1
1826678,44830,7,1
1826678,45437,8,1
1826678,44080,9,1
1826678,29439,10,1
1826678,46906,11,1
1834205,3953,1,1
1834205,24631,2,1
1834205,11143,3,1
1834205,31231,4,1
1834205,44051,5,1
1834205,1700,6,1
1834205,19904,7,1
1834205,48348,8,1
1834205,8945,9,1
1834205,754,10,0
1834205,38703,11,1
1834866,41276,1,1
1834866,23322,2,0
1834866,4137,3,0
1834866,15424,4,1
1834866,30285,5,0
1834866,10193,6,0
1834866,16953,7,1
1834866,44042,8,1
1834866,16696,9,1
1835829,42475,1,1
1840776,14947,1,1
1840776,1408,2,1
1840776,48707,3,1
1840776,32177,4,0
1840776,5612,5,0
1840776,10292,6,0
1840776,3599,7,1
1841473,42445,1,1
1841473,30489,2,1
1841473,11005,3,1
1841473,26351,4,1
1841473,28476,5,1
1841473,47792,6,0
1841473,32655,7,0
1841473,22035,8,1
1841473,38772,9,1
1841473,8654,10,0
1841473,26629,11,0
1841473,33990,12,0
1841473,41220,13,0
1841473,37646,14,1
1841473,8174,15,1
1841473,27966,16,0
1841473,21616,17,1
1841473,6656,18,1
1841473,32585,19,1
1848499,19660,1,1
1848749,13176,1,1
1848749,10246,2,1
1848749,27521,3,1
1848749,3957,4,1
1848749,41220,5,1
1848749,31717,6,1
1848749,47626,7,1
1848749,30391,8,1
1848749,41950,9,1
1848749,34126,10,1
1848749,46667,11,1
1848749,26209,12,1
1848749,21137,13,1
1848749,48450,14,1
1848749,47209,15,1
1848749,8518,16,1
1848749,34824,17,1
1848749,26128,18,1
1848749,31915,19,1
1848749,40706,20,1
1848749,32656,21,0
1850209,32201,1,0
1850209,32981,2,1
1850209,38689,3,1
1850209,24852,4,1
1850209,39108,5,1
1850209,34,6,1
1850209,28132,7,0
1850209,5134,8,0
1850209,17652,9,1
1850209,30252,10,1
1850209,16797,11,1
1850209,39275,12,0
1850209,25043,13,0
1850209,45066,14,1
1850209,48086,15,1
1850209,22113,16,1
1850209,26324,17,1
1850209,17191,18,0
1850209,9339,19,1
1850209,38739,20,1
1850209,25385,21,0
1850969,24221,1,0
1850969,41593,2,0
1852802,14715,1,1
1852802,5258,2,1
1861115,34530,1,0
1861115,5876,2,1
1861115,33731,3,0
1861115,21903,4,0
1861115,13802,5,1
1861115,13249,6,1
1861115,19678,7,0
1861115,47209,8,1
1861115,24964,9,1
1863709,32637,1,1
1863709,29195,2,0
1863709,43633,3,0
1863709,9928,4,0
1863709,43995,5,0
1863709,21903,6,1
1863709,42701,7,1
1863709,8424,8,1
1863709,28698,9,0
1863709,27086,10,1
1863709,19678,11,1
1863709,40571,12,1
1863709,33037,13,1
1863709,31717,14,1
1863709,23645,15,1
1863709,42828,16,1
1863709,25407,17,0
1866393,5077,1,1
1874257,9213,1,0
1874257,20940,2,1
1874257,13032,3,0
1874257,4724,4,1
1874257,10498,5,1
1874257,16281,6,1
1874257,39922,7,0
1874257,21292,8,0
1874257,5258,9,1
1875562,22028,1,1
1875562,7862,2,1
1875562,42475,3,0
1875562,9069,4,0
1876134,12576,1,1
1876134,39947,2,1
1876134,27275,3,1
1876134,1831,4,1
1876134,12140,5,1
1876134,37731,6,1
1876134,42240,7,1
1876134,32102,8,0
1876134,31578,9,1
1876134,44472,10,0
1876134,27760,11,1
1878727,32288,1,0
1878727,12606,2,0
1878727,2848,3,0
1878727,10658,4,0
1885028,5479,1,1
1885028,18761,2,0
1885028,15349,3,0
1885028,46667,4,0
1885028,854,5,0
1885048,42450,1,1
1885048,44632,2,1
1885048,27344,3,0
1885048,30489,4,1
1885048,24838,5,1
1885048,2966,6,0
1885048,22035,7,1
1885048,12941,8,1
1885048,35628,9,1
1885048,19051,10,1
1885048,47626,11,1
1885048,21137,12,1
1885048,30639,13,1
1885048,18171,14,1
1885048,13198,15,1
1885929,588,1,1
1885929,19691,2,1
1885929,43556,3,1
1885929,277,4,1
1885929,19348,5,1
1885929,25544,6,1
1885929,47962,7,1
1885929,41346,8,1
1885929,38028,9,1
1885929,6131,10,0
1885929,1485,11,1
1885929,41844,12,1
1885929,4722,13,0
1885929,13884,14,1
1885929,27316,15,0
1885929,4778,16,0
1885929,34878,17,0
1885929,19266,18,0
1885929,11461,19,0
1885929,16953,20,0
1885929,43631,21,1
1885929,41534,22,0
1887916,47626,1,1
1887916,39275,2,1
1887916,19835,3,1
1887916,43638,4,1
1887916,25854,5,1
1887916,47557,6,1
1887916,11827,7,1
1887916,7644,8,1
1887916,43814,9,1
1887916,33745,10,1
1887916,4879,11,0
1894572,24852,1,1
1894572,22928,2,1
1894572,13176,3,1
1894572,44773,4,0
1895054,7559,1,0
1895054,10321,2,0
1895054,14130,3,0
1895054,42431,4,0
1895054,10549,5,0
1895054,35799,6,0
1895054,45954,7,0
1895054,28204,8,0
1898472,20119,1,1
1898472,47388,2,1
1898472,26504,3,1
1898472,35167,4,0
1898472,27744,5,0
1901456,35997,1,1
1901456,46138,2,0
1901456,17033,3,0
1901456,2552,4,1
1901456,36724,5,0
1901456,7898,6,0
1901456,16308,7,0
1914851,42445,1,0
1914851,13176,2,0
1914851,29447,3,1
1914851,11448,4,0
1914851,46584,5,0
1914851,31433,6,1
1914851,3085,7,0
1917005,35108,1,1
1917005,16083,2,1
1917005,47630,3,1
1917005,40516,4,1
1917005,3481,5,1
1917005,40377,6,1
1917005,26209,7,0
1917005,18362,8,1
1917005,26606,9,1
1917005,27548,10,1
1917005,43961,11,1
1917005,45066,12,1
1917005,15399,13,1
1917005,4799,14,1
1917005,7299,15,0
1917005,29328,16,0
1917005,44359,17,1
1917005,5989,18,0
1917005,21574,19,0
1917005,35939,20,1
1918319,28157,1,1
1918319,24382,2,1
1918319,33023,3,0
1918319,38767,4,0
1918319,32605,5,1
1918319,41377,6,1
1918319,15254,7,0
1918319,25837,8,1
1918319,6348,9,1
1918319,33198,10,0
1920746,22832,1,1
1920746,17530,2,1
1920746,14852,3,1
1920746,5785,4,1
1920746,39527,5,1
1920746,17487,6,1
1920746,6522,7,1
1920746,21403,8,1
1920746,24852,9,1
1922245,10258,1,1
1922245,45051,2,1
1922245,49414,3,1
1922245,10509,4,1
1922245,26348,5,1
1922245,12427,6,1
1922245,31953,7,1
1922245,35561,8,1
1922245,10441,9,1
1922245,22362,10,1
1922245,49235,11,0
1922973,41131,1,1
1922973,22667,2,1
1922973,46088,3,0
1922973,27985,4,1
1925247,4159,1,0
1925247,35221,2,1
1925247,21709,3,1
1925247,49520,4,1
1925247,35989,5,1
1925247,30353,6,0
1925247,6550,7,1
1925247,39796,8,0
1925247,27548,9,0
1925247,44234,10,0
1925247,42360,11,0
1925247,15785,12,1
1925247,17819,13,0
1925852,31961,1,0
1925852,29553,2,0
1925852,46522,3,0
1925852,4229,4,0
1925852,21278,5,0
1925852,4605,6,0
1925852,14734,7,0
1925852,45646,8,0
1925852,43742,9,0
1925852,2295,10,0
1925852,14118,11,0
1925852,6411,12,0
1925852,20518,13,0
1925852,46673,14,0
1925852,6743,15,1
1925852,16643,16,0
1927117,47152,1,1
1927117,9851,2,0
1927117,24852,3,0
1927117,15504,4,0
1927117,27196,5,0
1929082,24964,1,1
1929082,21010,2,0
1929082,27055,3,1
1929082,19678,4,0
1929082,35147,5,0
1929082,27086,6,1
1929082,49585,7,0
1929082,45954,8,0
1931417,39475,1,1
1934595,28553,1,1
1934595,10243,2,0
1934595,25890,3,1
1934595,6046,4,0
1934595,46979,5,0
1934595,8424,6,0
1934595,44683,7,1
1934595,8518,8,1
1934595,24852,9,1
1934595,19906,10,1
1934595,38273,11,0
1934595,12206,12,0
1934595,29487,13,0
1934595,15937,14,1
1934595,34358,15,1
1934595,47626,16,1
1934595,30406,17,1
1934595,42625,18,0
1934595,32029,19,0
1934595,37754,20,1
1934595,47029,21,1
1934595,42710,22,1
1934595,9076,23,1
1934595,30169,24,1
1934595,432,25,1
1934595,29801,26,0
1936776,21903,1,1
1939371,42907,1,0
1939371,28976,2,1
1939371,21011,3,1
1939371,21064,4,1
1939371,35483,5,0
1939371,2745,6,1
1939371,1235,7,1
1939371,30619,8,0
1939371,33457,9,1
1939371,12355,10,1
1939371,17545,11,1
1939371,19003,12,1
1939371,6880,13,1
1939371,20802,14,1
1939371,48183,15,0
1939371,26283,16,0
1939371,29681,17,1
1939371,34127,18,0
1939371,459,19,0
1939371,46203,20,1
1939371,18432,21,1
1939371,38714,22,0
1939371,2835,23,1
1942249,47209,1,1
1942249,1890,2,1
1942249,25647,3,1
1942249,42265,4,1
1942249,45007,5,1
1942249,18272,6,0
1942249,21137,7,1
1942249,43768,8,1
1942249,10385,9,1
1942249,30720,10,1
1942249,5818,11,1
1942249,42585,12,1
1942249,40706,13,1
1942249,47626,14,1
1942249,4692,15,1
1942249,45066,16,1
1942249,2077,17,1
1942249,21903,18,1
1942249,13176,19,1
1942249,49044,20,1
1942249,13014,21,0
1942249,38273,22,0
1942249,22395,23,0
1942249,11005,24,0
1942249,4562,25,0
1942249,36848,26,0
1942249,7010,27,0
1942249,14814,28,1
1946054,17170,1,0
1946054,3007,2,1
1946054,27690,3,1
1946054,1202,4,1
1946054,1443,5,0
1946054,28122,6,0
1946054,19248,7,0
1946054,45630,8,0
1946054,20957,9,1
1946928,16797,1,1
1946928,48823,2,0
1946928,32338,3,0
1946928,38739,4,0
1946928,7960,5,0
1946928,11494,6,0
1954876,35287,1,1
1954876,24838,2,0
1954876,8309,3,1
1954876,36865,4,1
1954876,48775,5,0
1954876,47734,6,0
1954876,32864,7,0
1954876,32177,8,0
1954876,33443,9,0
1954876,5876,10,1
1954876,14874,11,1
1954876,28156,12,0
1954876,8518,13,1
1954876,24580,14,0
1954876,21616,15,0
1954876,46979,16,0
1954876,37120,17,0
1954876,13565,18,0
1954876,9238,19,0
1954876,4163,20,0
1954876,27413,21,0
1954876,22159,22,0
1954876,14858,23,0
1954876,35352,24,0
1954876,21019,25,0
1955389,38739,1,1
1955389,8424,2,0
1955389,33352,3,1
1955389,48679,4,1
1955389,4605,5,1
1955389,40706,6,0
1955389,49610,7,1
1959571,45066,1,1
1959571,38456,2,1
1959571,47766,3,1
1959571,34745,4,0
1959571,22969,5,0
1959571,12822,6,0
1959919,13176,1,0
1959919,31371,2,1
1959919,33000,3,1
1959919,2078,4,0
1959919,8087,5,1
1959919,14872,6,1
1959919,6649,7,1
1959919,18441,8,0
1959919,35887,9,0
1959919,7628,10,0
1959919,20995,11,0
1960704,43352,1,1
1960704,46802,2,1
1960704,26104,3,1
1961519,7533,1,0
1961519,45064,2,1
1961519,21709,3,1
1961519,12212,4,0
1961519,46572,5,0
1961519,25952,6,1
1961519,16953,7,1
1961519,44342,8,1
1961519,2067,9,0
1964943,32650,1,1
1964943,2536,2,1
1964943,11731,3,1
1964943,17493,4,1
1964943,32194,5,0
1966841,42089,1,0
1966841,49385,2,0
1966841,10345,3,0
1966841,47797,4,1
1966841,33065,5,0
1966841,46979,6,0
1966841,8193,7,0
1966841,23909,8,0
1966841,17795,9,1
1966841,44533,10,0
1966841,38720,11,0
1975639,45161,1,1
1975639,1263,2,1
1975639,24147,3,0
1975639,29747,4,0
1975639,498,5,0
1975639,35042,6,1
1975639,36180,7,0
1975639,42733,8,0
1975639,11265,9,1
1975858,30850,1,1
1975858,18337,2,1
1975858,10049,3,1
1975858,28384,4,1
1975858,3885,5,1
1975858,5819,6,1
1975858,23929,7,1
1975858,4795,8,1
1975858,5923,9,1
1979571,5120,1,1
1979571,7054,2,0
1979571,24852,3,1
1979571,38293,4,1
1979571,4605,5,1
1979571,28535,6,0
1979571,42585,7,1
1983294,22281,1,1
1983294,47766,2,1
1983294,30450,3,0
1983294,22141,4,0
1983294,17789,5,0
1983294,28986,6,0
1983294,22935,7,1
1983294,17794,8,1
1983294,18880,9,1
1983294,11408,10,0
1983294,16145,11,0
1983294,28985,12,0
1983294,9203,13,1
1983294,17027,14,0
1983294,22227,15,0
1983294,26629,16,0
1984010,29689,1,1
1984010,18175,2,0
1984010,43464,3,1
1986891,3513,1,1
1986891,21230,2,1
1988343,24908,1,1
1988343,45290,2,1
1988343,19584,3,0
1988343,4137,4,0
1988343,28599,5,0
1988343,33122,6,0
1990839,29010,1,1
1990839,42181,2,1
1990839,2452,3,1
1995770,32691,1,0
1995770,6474,2,0
2004043,8571,1,1
2004043,13176,2,0
2004043,34005,3,1
2005100,43352,1,1
2005100,35503,2,1
2005100,35221,3,1
2005100,31741,4,1
2005100,36070,5,1
2005100,24852,6,1
2005100,21709,7,1
2009464,3464,1,0
2009464,30391,2,0
2009464,43789,3,1
2009464,31717,4,1
2009464,35939,5,0
2009464,44750,6,0
2009464,40377,7,0
2009464,27881,8,0
2009464,45664,9,0
2009464,22713,10,0
2009464,27012,11,0
2009464,33120,12,0
2009464,27336,13,1
2009464,46667,14,1
2009464,13176,15,1
2009464,46979,16,1
2009464,4564,17,0
2009464,35951,18,1
2009537,13176,1,1
2009537,14715,2,1
2009537,24135,3,1
2009537,23288,4,1
2010117,472,1,0
2010117,35725,2,0
2010117,3459,3,0
2010117,1086,4,0
2010117,44423,5,0
2010117,11461,6,0
2010117,17094,7,0
2019382,1463,1,1
2019382,5785,2,1
2019382,24852,3,1
2019382,42495,4,1
2019382,8174,5,1
2019382,44795,6,1
2021024,31102,1,1
2021024,43154,2,1
2022723,38768,1,0
2022723,21903,2,1
2022723,45232,3,1
2022723,26900,4,1
2024146,15084,1,1
2024146,1752,2,0
2024146,24482,3,0
2024146,33706,4,0
2024146,10172,5,1
2024995,37646,1,1
2024995,47766,2,1
2024995,30391,3,1
2024995,32747,4,1
2024995,4366,5,0
2024995,39558,6,0
2024995,21903,7,0
2024995,27104,8,1
2024995,15290,9,1
2024995,26604,10,1
2024995,23622,11,0
2024995,39040,12,1
2024995,6210,13,0
2026054,18670,1,1
2026054,49095,2,1
2026054,17726,3,1
2026054,35958,4,1
2026054,48464,5,1
2026054,21137,6,1
2026054,34969,7,1
2026054,46906,8,1
2026054,22935,9,1
2026054,39430,10,1
2026054,33647,11,1
2026054,17400,12,1
2026054,33407,13,1
2026054,47766,14,1
2026054,20114,15,1
2026054,27156,16,1
2026054,41665,17,1
2026054,19370,18,0
2026054,22825,19,1
2026054,13176,20,1
2026054,26209,21,1
2026054,24184,22,1
2026997,7751,1,0
2026997,27796,2,0
2026997,30183,3,1
2026997,9076,4,0
2026997,27841,5,0
2030595,14447,1,1
2030595,16995,2,1
2030595,25362,3,1
2030595,26885,4,1
2030595,9405,5,1
2030595,10342,6,1
2030595,20754,7,1
2030595,21333,8,1
2030595,29315,9,1
2030595,34127,10,1
2030595,36493,11,1
2030595,5818,12,0
2030595,30305,13,0
2044225,38310,1,1
2044225,37911,2,1
2044225,12846,3,1
2044225,6081,4,0
2044225,42741,5,0
2044225,8968,6,0
2044225,38490,7,0
2044225,25589,8,0
2044225,39928,9,1
2044225,47953,10,0
2044984,48505,1,1
2044984,2015,2,1
2044984,31506,3,1
2044984,43129,4,0
2044984,8518,5,0
2046274,20734,1,0
2046274,4451,2,1
2046274,27730,3,1
2046274,19272,4,0
2046274,1408,5,1
2046274,3957,6,1
2046274,47626,7,1
2046274,13176,8,0
2046274,44142,9,1
2054255,38444,1,1
2054255,45158,2,1
2054255,45188,3,1
2054255,38813,4,0
2064530,20600,1,0
2064530,8728,2,0
2067852,27845,1,1
2067852,21872,2,1
2067852,35176,3,1
2067852,45840,4,1
2067852,37766,5,1
2067852,16363,6,1
2067852,8605,7,1
2067852,11006,8,1
2067852,40659,9,1
2068488,28371,1,1
2068488,18441,2,1
2070470,11344,1,1
2070470,44500,2,1
2070470,46616,3,1
2070470,45066,4,1
2070470,30756,5,1
2070470,1511,6,1
2070470,2187,7,1
2070470,16768,8,1
2070470,38672,9,0
2070470,46667,10,0
2070470,29311,11,0
2070470,19048,12,0
2070470,12323,13,1
2070470,26861,14,0
2070470,23339,15,0
2070470,39545,16,1
2070470,27323,17,0
2070470,12183,18,0
2070470,14491,19,0
2070470,18393,20,0
2070470,8574,21,0
2070470,3951,22,0
2070470,40863,23,0
2070470,42085,24,0
2070470,34134,25,0
2070470,42345,26,0
2070470,9776,27,0
2070470,44731,28,0
2070470,25371,29,0
2070470,3245,30,0
2070470,49044,31,0
2070470,30192,32,0
2070470,9497,33,0
2070470,493,34,0
2070470,8833,35,0
2070470,1134,36,0
2070470,4812,37,0
2070470,10401,38,0
2070470,36375,39,0
2070470,34745,40,0
2070470,27061,41,0
2070470,19627,42,0
2070470,45116,43,0
2070470,12044,44,1
2070470,11136,45,0
2070470,31343,46,1
2070470,47912,47,0
2070470,13263,48,0
2070470,8490,49,0
2070470,41065,50,1
2070470,45007,51,0
2072005,10824,1,0
2072005,30776,2,0
2072005,29077,3,0
2080397,49520,1,1
2080397,7693,2,1
2080397,49191,3,1
2080397,11699,4,1
2080397,7118,5,1
2080397,47965,6,1
2080397,32224,7,1
2085717,12126,1,1
2085717,24852,2,1
2085717,9973,3,1
2085717,6735,4,1
2085717,35034,5,1
2085717,34449,6,0
2085717,22935,7,1
2085717,11755,8,0
2085717,17008,9,0
2085717,8506,10,0
2085717,47766,11,1
2085717,25283,12,0
2085717,11408,13,0
2085717,15664,14,0
2085717,13536,15,0
2085717,23322,16,1
2085717,26836,17,1
2085717,23313,18,0
2085717,27796,19,0
2090821,20469,1,1
2090821,15937,2,1
2090821,22935,3,1
2090821,26209,4,1
2090821,34358,5,1
2090821,49439,6,1
2090821,43889,7,0
2090821,10814,8,0
2090821,48409,9,0
2090821,29088,10,0
2090821,24512,11,0
2090821,32437,12,0
2090821,20431,13,0
2090821,7615,14,1
2100227,27413,1,1
2100227,611,2,1
2100227,23709,3,1
2100227,24009,4,1
2100227,44201,5,1
2107807,19584,1,1
2107807,21137,2,1
2108221,31488,1,0
2108221,42834,2,1
2108221,26863,3,0
2108221,34745,4,1
2108221,34134,5,0
2108221,17022,6,0
2108221,7963,7,0
2108221,28241,8,1
2108221,24010,9,0
2108221,42342,10,1
2108221,7952,11,1
2108221,46572,12,1
2111036,45603,1,1
2111036,18798,2,0
2111036,30233,3,1
2111036,6348,4,1
2111036,45761,5,1
2111036,17487,6,1
2111036,11543,7,0
2111036,11950,8,1
2111036,44375,9,1
2111036,32689,10,1
2111036,7469,11,1
2111036,46330,12,1
2111036,5077,13,1
2111036,48205,14,1
2111036,44292,15,1
2111036,18362,16,0
2111036,33452,17,1
2111036,29553,18,1
2111036,25985,19,0
2111036,23554,20,0
2111036,1263,21,1
2111036,35531,22,0
2111036,47766,23,1
2111036,43886,24,1
2111036,19653,25,1
2111036,42231,26,1
2111036,30352,27,1
2111036,9941,28,0
2111036,37509,29,0
2111036,4034,30,0
2111036,31865,31,0
2111036,19068,32,0
2111036,38102,33,1
2111036,27796,34,0
2111036,7628,35,0
2111036,5025,36,1
2111036,47865,37,0
2111036,30759,38,0
2111036,44911,39,0
2111036,24703,40,0
2111036,1522,41,0
2111036,2536,42,0
2111036,26857,43,0
2111036,32784,44,0
2111036,46783,45,0
2117032,17322,1,1
2117032,31966,2,1
2117032,27448,3,1
2117032,36538,4,0
2117032,31239,5,0
2117032,8914,6,0
2117032,29487,7,1
2117032,24656,8,0
2117032,34854,9,0
2117032,37152,10,1
2117032,4146,11,1
2117041,21101,1,1
2117041,25146,2,1
2117041,45948,3,0
2120886,26118,1,0
2120886,30305,2,0
2120886,24184,3,0
2120886,35206,4,0
2120886,6635,5,1
2120886,33313,6,1
2120886,38596,7,0
2120886,43789,8,0
2120886,16578,9,0
2120886,10421,10,0
2120886,40593,11,0
2120886,11422,12,0
2120886,47209,13,0
2120886,27994,14,0
2120886,33129,15,0
2120886,19003,16,0
2120886,45,17,1
2121313,15023,1,0
2121313,7751,2,1
2121313,27796,3,0
2121709,28814,1,0
2123257,31651,1,1
2123257,41400,2,1
2123257,43721,3,1
2124331,39141,1,1
2124331,945,2,1
2124331,39491,3,1
2124331,4210,4,1
2124331,26360,5,1
2124331,23997,6,1
2124331,18296,7,1
2124331,25544,8,1
2124331,34854,9,1
2124331,35723,10,0
2124331,33614,11,1
2124331,28299,12,1
2124331,47728,13,1
2124331,31616,14,0
2124331,48923,15,1
2124331,5716,16,0
2124331,22612,17,0
2124331,6265,18,0
2124472,26384,1,1
2124472,38739,2,1
2124472,5746,3,1
2124472,40723,4,1
2124472,34126,5,1
2124472,44780,6,1
2124472,7628,7,1
2124472,21526,8,0
2124472,37067,9,1
2124472,21137,10,1
2124472,27845,11,0
2124472,25647,12,1
2124472,44408,13,1
2124472,31730,14,0
2124472,35688,15,1
2124472,30391,16,0
2124928,24009,1,1
2124928,42701,2,1
2124928,13176,3,1
2124928,27344,4,1
2124928,27156,5,1
2124928,21903,6,1
2124928,22224,7,1
2124928,5212,8,1
2124928,20899,9,1
2124928,10132,10,1
2124928,19019,11,0
2124928,45646,12,0
2124928,37630,13,1
2124928,13874,14,0
2124928,34190,15,1
2124928,37646,16,1
2124928,47766,17,1
2124928,41658,18,1
2124928,27845,19,1
2124928,38313,20,0
2124928,29686,21,1
2124928,39561,22,1
2127567,12916,1,0
2127567,12451,2,1
2127567,42749,3,1
2127567,5248,4,1
2127567,33677,5,1
2127567,17240,6,0
2127567,26030,7,1
2127567,47876,8,1
2127567,46941,9,0
2127567,36430,10,1
2127567,5025,11,0
2127567,19691,12,0
2127567,23256,13,0
2127567,9577,14,0
2127567,7644,15,0
2128098,34699,1,0
2128098,43230,2,0
2128098,45767,3,0
2128098,10613,4,0
2128098,43459,5,0
2128098,27796,6,0
2128098,35108,7,0
2128098,31338,8,0
2128098,24852,9,1
2128098,26314,10,0
2128098,11985,11,0
2132164,27845,1,1
2132164,42536,2,1
2132164,9687,3,0
2132164,33055,4,1
2132164,19057,5,0
2132164,8174,6,1
2132164,43713,7,1
2132164,15392,8,1
2132164,13176,9,1
2132164,6489,10,1
2132164,5479,11,1
2132164,13782,12,0
2132164,32640,13,0
2133222,26152,1,1
2133222,42475,2,1
2136552,39561,1,1
2136552,12384,2,1
2136552,13176,3,1
2136552,12845,4,1
2136552,45066,5,0
2136552,39275,6,1
2140524,8590,1,0
2140524,19530,2,1
2140524,35786,3,0
2140524,24289,4,0
2140524,15003,5,1
2140524,23831,6,0
2140524,5595,7,0
2140524,31562,8,1
2140524,7058,9,0
2140524,27243,10,0
2140524,24239,11,0
2140524,27323,12,0
2140524,13593,13,0
2140524,34940,14,0
2140524,33785,15,1
2140807,5240,1,0
2140807,33315,2,0
2140807,29675,3,0
2140807,41319,4,0
2140807,2021,5,0
2140807,18352,6,0
2144130,4836,1,0
2144130,2838,2,0
2144130,16616,3,1
2144130,5876,4,0
2144130,24390,5,0
2144130,36389,6,1
2144130,27695,7,0
2144130,32255,8,0
2144130,12734,9,0
2144130,35951,10,0
2144130,22142,11,0
2148784,43122,1,1
2148784,15552,2,1
2148784,24852,3,1
2148784,40469,4,1
2148784,15290,5,1
2148784,2878,6,1
2148784,41392,7,1
2151652,9494,1,0
2151652,46900,2,0
2151652,18382,3,0
2156336,24852,1,1
2156336,21903,2,0
2156336,17122,3,0
2156336,38739,4,1
2156336,47966,5,0
